username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"_realm5","2015-06-29-14:34",0,1,"Deforestation in North America by NASA pic.twitter.com/WqJcFi5tal","","","","615589109269168129","","","https://twitter.com/_realm5/status/615589109269168129","https://pbs.twimg.com/media/CIsDCBIWEAEJMZQ.jpg"
"h_glenny","2014-07-25-13:15",0,1,"NASA images show the deforestation of North America in 34 years. If you don't think this is a problem, think again. pic.twitter.com/qSR04hod2C","","","","492719828440846336","","","https://twitter.com/h_glenny/status/492719828440846336","https://pbs.twimg.com/media/BtZ-EJsCcAEuZF3.jpg"
"itsjoshy","2013-06-22-21:02",0,0,"saddening RT“ @ ElectricSerpent: NASA released this image showing deforestation of North America in the last 34 years. http://25.media.tumblr.com/tumblr_m081278IoR1r4dfvho1_1280.jpg …”","","@ ElectricSerpent","","348606985987571714","","","https://twitter.com/itsjoshy/status/348606985987571714",""
"guatondepeso","2012-12-23-15:01",0,0,"NASA recently released imagery showing the deforestation of North America… http://tmblr.co/Zy2CUwZ-cezK","","","","282938984815017984","","","https://twitter.com/guatondepeso/status/282938984815017984",""
"ImGreenGuru","2012-12-05-21:09",1,0,"NASA released 2 photos that clearly show the extent of deforestation in North America in 34 short years. # Environment http://fb.me/DJ36BaZu","","","# Environment","276508562463789056","","","https://twitter.com/ImGreenGuru/status/276508562463789056",""
"News_Editorials","2012-12-05-09:40",0,0,"NASA released 2 photos that clearly show the extent of deforestation in North America in 34 short years.... http://fb.me/OkA7dljg","","","","276335257542852608","","","https://twitter.com/News_Editorials/status/276335257542852608",""
"NanHinds","2012-12-03-21:51",0,0,"NASA released 2 photos that clearly show the extent of deforestation in North America in 34 short years. http://fb.me/1NpSTT3V4","","","","275794506648002561","","","https://twitter.com/NanHinds/status/275794506648002561",""
"danieladurden","2012-12-03-09:59",0,0,"NASA released 2 photos that clearly show the extent of deforestation in North America in 34 short years: pic.twitter.com/a55eGuBZ","","","","275615297027833856","","","https://twitter.com/danieladurden/status/275615297027833856","https://pbs.twimg.com/media/A9MupwKCAAAnW11.jpg"
"Evil_neko_pupp","2012-08-12-19:41",0,0,"Photo: kissmyskittles: NASA recently released imagery showing the deforestation of North America in the... http://tmblr.co/Z6D7OxRIE3eH","","","","234796880289230848","","","https://twitter.com/Evil_neko_pupp/status/234796880289230848",""
"danibertolone","2012-04-26-10:37",0,0,"NASA released 2 photos that clearly show the extent of deforestation in North America in 34 short years. pic.twitter.com/fMcv3RdX","","","","195521915081867265","","","https://twitter.com/danibertolone/status/195521915081867265","https://pbs.twimg.com/media/AraiJVaCQAErL7d.jpg"
"ZilekeniPhiri","2012-04-20-13:53",0,0,"NASA released 2 photos that clearly show the extent of deforestation in North America in 34 short years. http://fb.me/1AU1n5rkB","","","","193396980351897601","","","https://twitter.com/ZilekeniPhiri/status/193396980351897601",""
"Exposing4Truth","2012-04-18-09:43",1,0,"NASA released 2 photos that clearly show the extent of deforestation in North America in 34 short years. http://fb.me/AcMbNxJJ","","","","192609216639414272","","","https://twitter.com/Exposing4Truth/status/192609216639414272",""
"OU_Project","2012-03-10-07:00",2,0,"RT @ochki112358: NASA recently released imagery showing the deforestation of North America in the last 34 years. http://twitpic.com/8snxu7","","","","178450342055383040","","","https://twitter.com/OU_Project/status/178450342055383040",""
"jimnaser","2012-03-08-14:53",0,0,"NASA recently released imagery showing the deforestation of North America in the last 34 years. http://27.media.tumblr.com/tumblr_m081278IoR1r4dfvho1_500.jpg …","","","","177844395612184578","","","https://twitter.com/jimnaser/status/177844395612184578",""
"omgitsc","2012-03-03-02:38",1,0,"NASA's image showing the effect of deforestation in North America. Shocking. Sad. Disgusting. http://pinterest.com/pin/284008320221036806/ …","","","","175847564267106304","","","https://twitter.com/omgitsc/status/175847564267106304",""